timestamp,type,severity,message,lat,lon
2025-10-27T20:20:47.435516,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:20:52.828626,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:20:53.480274,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:20:54.274633,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:20:55.093543,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:20:55.933007,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:20:57.022710,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:20:58.985651,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:21:00.363245,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:21:01.200840,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:21:01.890916,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:21:02.783911,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:21:03.748092,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:21:09.710055,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:21:11.998097,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:21:16.274610,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:21:21.621387,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:21:23.131203,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:21:25.946148,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:21:29.867521,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:21:49.008996,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:21:52.924224,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:21:53.696926,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:21:54.335048,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:21:56.042019,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:01.869194,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:05.411387,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:08.297800,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:10.185559,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:12.090372,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:14.838748,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:15.675876,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:16.805001,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:19.470279,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:22.115526,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:22.751033,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:26.300893,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:27.628089,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:29.467968,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:30.307260,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:31.779319,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:33.343860,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:34.750681,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:36.630501,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:38.195180,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:39.335298,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:39.695253,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:40.770701,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:42.158329,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:45.354684,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:47.094310,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:51.310953,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:54.754069,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:22:55.935966,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:23:00.043900,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:23:01.869570,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:23:03.275174,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:23:04.928758,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:23:06.872806,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:23:09.298363,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:23:27.053009,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:24:21.369270,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:24:22.171124,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:24:56.315158,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:29:40.732410,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:29:46.391773,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:29:47.410741,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:29:49.746760,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:29:50.305633,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:29:51.159472,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:33:18.068242,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:33:18.509601,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:33:19.614444,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:33:20.324499,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:33:21.874554,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:33:29.594529,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:33:30.465168,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:41:17.192554,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:41:18.033892,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:41:18.714212,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:41:27.267620,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:41:29.727429,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:41:30.625329,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:41:32.388828,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:41:33.410795,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:41:34.120794,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:41:35.138468,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:41:36.712370,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:41:38.059086,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:41:39.448435,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:41:40.512573,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:41:41.602510,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:56:58.833260,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:56:59.756658,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:57:10.417088,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:57:11.272288,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:57:42.726819,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:57:54.390114,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:57:56.217960,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:58:44.315270,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:58:45.001754,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:58:52.591286,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:58:56.247981,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:58:58.354669,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:58:59.081587,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:00.102717,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:01.902622,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:02.870520,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:05.567573,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:07.839647,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:09.734996,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:14.960242,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:16.591293,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:17.799853,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:22.927430,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:23.979866,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:30.612871,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:31.330953,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:32.615846,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:35.741327,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:37.106363,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:38.591133,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:39.807084,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:41.127047,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:43.112848,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:44.476203,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:45.365709,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:46.168688,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:49.173892,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:50.794075,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:52.714351,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:53.830389,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:59:59.750585,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:00:00.851750,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:00:02.029562,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:00:04.927282,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:00:06.033950,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:00:06.976509,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:00:08.808961,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:00:09.718005,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:00:10.757567,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:00:12.176653,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:00:13.305675,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:00:15.915971,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:00:17.002447,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:00:18.153935,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:00:19.191787,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:00:20.188429,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:00:21.200105,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:00:24.158300,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:08:44.896898,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:08:45.652880,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:08:47.925224,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:09:04.142732,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:09:11.331714,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:09:17.422888,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:09:18.101066,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:09:19.209647,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:09:28.236506,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:09:32.199014,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:09:34.147381,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:09:35.959856,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:09:37.078973,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:09:39.991422,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:09:41.679326,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:09:42.352244,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:09:43.232892,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:09:44.318965,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:09:44.949958,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:09:46.289832,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:09:47.791419,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:09:48.617804,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:09:49.292813,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:00.092209,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:00.933367,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:14.534906,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:18.253162,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:20.290757,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:21.424543,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:22.281034,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:24.986616,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:26.032360,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:26.993858,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:27.804584,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:29.997884,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:31.232109,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:32.526566,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:33.823556,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:34.934696,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:41.277405,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:43.047517,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:43.812818,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:44.687546,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:45.830048,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:47.129318,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:48.251950,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:49.310913,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:50.081065,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:51.709405,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:55.730246,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:56.981718,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:10:58.518822,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:00.581952,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:01.818839,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:03.271717,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:04.478935,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:05.251365,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:07.208732,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:08.407614,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:10.678375,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:14.063546,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:15.577914,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:16.406549,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:18.302793,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:28.942101,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:29.855293,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:31.873238,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:33.668774,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:35.407554,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:36.399601,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:37.285236,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:39.110773,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:39.784586,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:42.056051,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:54.060511,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:11:55.270113,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:12:02.970217,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:12:05.541034,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:12:07.122137,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:12:08.770587,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:12:09.753157,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:12:11.104863,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:12:12.412356,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:12:13.823339,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:12:14.997525,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:12:16.113740,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:12:17.752721,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:12:19.498753,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:12:21.579051,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:12:22.504434,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:12:26.416171,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:12:28.976979,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:12:29.687340,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:12:30.076032,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T21:12:31.429981,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
